"cycle","time","temp","well","a600","strain"
33,57598.6,29.9,"E2",0.4068,"DH5A"
33,57598.6,29.9,"E3",0.1061,"DRAD"
33,57598.6,29.9,"E4",0.3198,"CM1"
33,57598.6,29.9,"E5",0.3373,"1FH2"
33,57598.6,29.9,"E6",0.4311,"1F5"
33,57598.6,29.9,"E7",0.3317,"1F1"
33,57598.6,29.9,"F1",0.0914,"CONTROL"
33,57598.6,29.9,"F2",0.393,"DH5A"
33,57598.6,29.9,"F3",0.2207,"DRAD"
33,57598.6,29.9,"F4",0.2742,"CM1"
33,57598.6,29.9,"F5",0.3124,"1FH2"
33,57598.6,29.9,"F6",0.4198,"1F5"
33,57598.6,29.9,"F7",0.3907,"1F1"
33,57598.6,29.9,"G1",0.0919,"CONTROL"
33,57598.6,29.9,"G2",0.4223,"DH5A"
33,57598.6,29.9,"G3",0.1061,"DRAD"
33,57598.6,29.9,"G4",0.2971,"CM1"
33,57598.6,29.9,"G5",0.345,"1FH2"
33,57598.6,29.9,"G6",0.4408,"1F5"
33,57598.6,29.9,"G7",0.299,"1F1"
33,57598.6,29.9,"H1",0.0947,"CONTROL"
33,57598.6,29.9,"H2",0.4507,"DH5A"
33,57598.6,29.9,"H3",0.1104,"DRAD"
33,57598.6,29.9,"H4",0.2782,"CM1"
33,57598.6,29.9,"H5",0.3389,"1FH2"
33,57598.6,29.9,"H6",0.5261,"1F5"
34,59398.6,29.8,"A1",0.0961,"CONTROL"
34,59398.6,29.8,"A2",0.4316,"DH5A"
34,59398.6,29.8,"A3",0.1082,"DRAD"
34,59398.6,29.8,"A4",0.2663,"CM1"
34,59398.6,29.8,"A5",0.3035,"1FH2"
34,59398.6,29.8,"A6",0.5087,"1F5"
34,59398.6,29.8,"A7",0.3791,"1F1"
34,59398.6,29.8,"B1",0.0937,"CONTROL"
34,59398.6,29.8,"B2",0.4201,"DH5A"
34,59398.6,29.8,"B3",0.1125,"DRAD"
34,59398.6,29.8,"B4",0.2757,"CM1"
34,59398.6,29.8,"B5",0.3296,"1FH2"
34,59398.6,29.8,"B6",0.449,"1F5"
34,59398.6,29.8,"B7",0.3253,"1F1"
34,59398.6,29.8,"C1",0.0905,"CONTROL"
34,59398.6,29.8,"C2",0.4209,"DH5A"
34,59398.6,29.8,"C3",0.1104,"DRAD"
34,59398.6,29.8,"C4",0.2832,"CM1"
34,59398.6,29.8,"C5",0.2926,"1FH2"
34,59398.6,29.8,"C6",0.4537,"1F5"
34,59398.6,29.8,"C7",0.349,"1F1"
34,59398.6,29.8,"D1",0.0945,"CONTROL"
34,59398.6,29.8,"D2",0.4079,"DH5A"
34,59398.6,29.8,"D3",0.1103,"DRAD"
34,59398.6,29.8,"D4",0.2818,"CM1"
34,59398.6,29.8,"D5",0.3084,"1FH2"
34,59398.6,29.8,"D6",0.437,"1F5"
34,59398.6,29.8,"D7",0.3083,"1F1"
34,59398.6,29.8,"E1",0.0937,"CONTROL"
34,59398.6,29.8,"E2",0.4165,"DH5A"
34,59398.6,29.8,"E3",0.108,"DRAD"
34,59398.6,29.8,"E4",0.329,"CM1"
34,59398.6,29.8,"E5",0.339,"1FH2"
34,59398.6,29.8,"E6",0.4289,"1F5"
34,59398.6,29.8,"E7",0.3437,"1F1"
34,59398.6,29.8,"F1",0.0923,"CONTROL"
34,59398.6,29.8,"F2",0.4009,"DH5A"
34,59398.6,29.8,"F3",0.2323,"DRAD"
34,59398.6,29.8,"F4",0.2733,"CM1"
34,59398.6,29.8,"F5",0.309,"1FH2"
34,59398.6,29.8,"F6",0.4168,"1F5"
34,59398.6,29.8,"F7",0.3988,"1F1"
34,59398.6,29.8,"G1",0.0922,"CONTROL"
34,59398.6,29.8,"G2",0.4322,"DH5A"
34,59398.6,29.8,"G3",0.1077,"DRAD"
34,59398.6,29.8,"G4",0.3005,"CM1"
34,59398.6,29.8,"G5",0.3479,"1FH2"
34,59398.6,29.8,"G6",0.4434,"1F5"
34,59398.6,29.8,"G7",0.2996,"1F1"
34,59398.6,29.8,"H1",0.0943,"CONTROL"
34,59398.6,29.8,"H2",0.4615,"DH5A"
34,59398.6,29.8,"H3",0.1118,"DRAD"
34,59398.6,29.8,"H4",0.2819,"CM1"
34,59398.6,29.8,"H5",0.331,"1FH2"
34,59398.6,29.8,"H6",0.5312,"1F5"
35,61198.6,30,"A1",0.0952,"CONTROL"
35,61198.6,30,"A2",0.4417,"DH5A"
35,61198.6,30,"A3",0.1094,"DRAD"
35,61198.6,30,"A4",0.2716,"CM1"
35,61198.6,30,"A5",0.3023,"1FH2"
35,61198.6,30,"A6",0.5143,"1F5"
35,61198.6,30,"A7",0.4467,"1F1"
35,61198.6,30,"B1",0.0932,"CONTROL"
35,61198.6,30,"B2",0.4297,"DH5A"
35,61198.6,30,"B3",0.1139,"DRAD"
35,61198.6,30,"B4",0.2784,"CM1"
35,61198.6,30,"B5",0.3267,"1FH2"
35,61198.6,30,"B6",0.4495,"1F5"
35,61198.6,30,"B7",0.3225,"1F1"
35,61198.6,30,"C1",0.0908,"CONTROL"
35,61198.6,30,"C2",0.4317,"DH5A"
35,61198.6,30,"C3",0.1114,"DRAD"
35,61198.6,30,"C4",0.2864,"CM1"
35,61198.6,30,"C5",0.2873,"1FH2"
35,61198.6,30,"C6",0.4498,"1F5"
35,61198.6,30,"C7",0.3523,"1F1"
35,61198.6,30,"D1",0.0947,"CONTROL"
35,61198.6,30,"D2",0.418,"DH5A"
35,61198.6,30,"D3",0.1119,"DRAD"
35,61198.6,30,"D4",0.2845,"CM1"
35,61198.6,30,"D5",0.3126,"1FH2"
35,61198.6,30,"D6",0.4348,"1F5"
35,61198.6,30,"D7",0.3067,"1F1"
35,61198.6,30,"E1",0.0939,"CONTROL"
35,61198.6,30,"E2",0.4263,"DH5A"
35,61198.6,30,"E3",0.11,"DRAD"
35,61198.6,30,"E4",0.3413,"CM1"
35,61198.6,30,"E5",0.3337,"1FH2"
35,61198.6,30,"E6",0.4253,"1F5"
35,61198.6,30,"E7",0.3541,"1F1"
35,61198.6,30,"F1",0.0922,"CONTROL"
35,61198.6,30,"F2",0.4121,"DH5A"
35,61198.6,30,"F3",0.2457,"DRAD"
35,61198.6,30,"F4",0.275,"CM1"
35,61198.6,30,"F5",0.3037,"1FH2"
35,61198.6,30,"F6",0.4134,"1F5"
35,61198.6,30,"F7",0.4043,"1F1"
35,61198.6,30,"G1",0.0925,"CONTROL"
35,61198.6,30,"G2",0.439,"DH5A"
35,61198.6,30,"G3",0.1092,"DRAD"
35,61198.6,30,"G4",0.2996,"CM1"
35,61198.6,30,"G5",0.3472,"1FH2"
35,61198.6,30,"G6",0.4469,"1F5"
35,61198.6,30,"G7",0.3006,"1F1"
35,61198.6,30,"H1",0.0949,"CONTROL"
35,61198.6,30,"H2",0.4776,"DH5A"
35,61198.6,30,"H3",0.113,"DRAD"
35,61198.6,30,"H4",0.2816,"CM1"
35,61198.6,30,"H5",0.3265,"1FH2"
35,61198.6,30,"H6",0.5336,"1F5"
36,62998.5,29.8,"A1",0.0954,"CONTROL"
36,62998.5,29.8,"A2",0.4576,"DH5A"
36,62998.5,29.8,"A3",0.1109,"DRAD"
36,62998.5,29.8,"A4",0.273,"CM1"
36,62998.5,29.8,"A5",0.3046,"1FH2"
36,62998.5,29.8,"A6",0.5187,"1F5"
36,62998.5,29.8,"A7",0.4469,"1F1"
36,62998.5,29.8,"B1",0.0938,"CONTROL"
36,62998.5,29.8,"B2",0.4406,"DH5A"
36,62998.5,29.8,"B3",0.1157,"DRAD"
36,62998.5,29.8,"B4",0.2809,"CM1"
36,62998.5,29.8,"B5",0.3255,"1FH2"
36,62998.5,29.8,"B6",0.4537,"1F5"
36,62998.5,29.8,"B7",0.3212,"1F1"
36,62998.5,29.8,"C1",0.0907,"CONTROL"
36,62998.5,29.8,"C2",0.4417,"DH5A"
36,62998.5,29.8,"C3",0.113,"DRAD"
36,62998.5,29.8,"C4",0.2895,"CM1"
36,62998.5,29.8,"C5",0.2843,"1FH2"
36,62998.5,29.8,"C6",0.4464,"1F5"
36,62998.5,29.8,"C7",0.3536,"1F1"
36,62998.5,29.8,"D1",0.0943,"CONTROL"
36,62998.5,29.8,"D2",0.4272,"DH5A"
36,62998.5,29.8,"D3",0.1131,"DRAD"
36,62998.5,29.8,"D4",0.2874,"CM1"
36,62998.5,29.8,"D5",0.3118,"1FH2"
36,62998.5,29.8,"D6",0.4318,"1F5"
36,62998.5,29.8,"D7",0.3108,"1F1"
36,62998.5,29.8,"E1",0.0938,"CONTROL"
36,62998.5,29.8,"E2",0.4374,"DH5A"
36,62998.5,29.8,"E3",0.1122,"DRAD"
36,62998.5,29.8,"E4",0.3505,"CM1"
36,62998.5,29.8,"E5",0.3356,"1FH2"
36,62998.5,29.8,"E6",0.4225,"1F5"
36,62998.5,29.8,"E7",0.3657,"1F1"
36,62998.5,29.8,"F1",0.0921,"CONTROL"
36,62998.5,29.8,"F2",0.4249,"DH5A"
36,62998.5,29.8,"F3",0.2593,"DRAD"
36,62998.5,29.8,"F4",0.2746,"CM1"
36,62998.5,29.8,"F5",0.306,"1FH2"
36,62998.5,29.8,"F6",0.4114,"1F5"
36,62998.5,29.8,"F7",0.4115,"1F1"
36,62998.5,29.8,"G1",0.092,"CONTROL"
36,62998.5,29.8,"G2",0.4495,"DH5A"
36,62998.5,29.8,"G3",0.1108,"DRAD"
36,62998.5,29.8,"G4",0.3003,"CM1"
36,62998.5,29.8,"G5",0.3444,"1FH2"
36,62998.5,29.8,"G6",0.4493,"1F5"
36,62998.5,29.8,"G7",0.302,"1F1"
36,62998.5,29.8,"H1",0.0942,"CONTROL"
36,62998.5,29.8,"H2",0.4871,"DH5A"
36,62998.5,29.8,"H3",0.1144,"DRAD"
36,62998.5,29.8,"H4",0.2781,"CM1"
36,62998.5,29.8,"H5",0.3249,"1FH2"
36,62998.5,29.8,"H6",0.5359,"1F5"
37,64798.4,29.8,"A1",0.0959,"CONTROL"
37,64798.4,29.8,"A2",0.4625,"DH5A"
37,64798.4,29.8,"A3",0.1126,"DRAD"
37,64798.4,29.8,"A4",0.2746,"CM1"
37,64798.4,29.8,"A5",0.3246,"1FH2"
37,64798.4,29.8,"A6",0.5236,"1F5"
37,64798.4,29.8,"A7",0.4645,"1F1"
37,64798.4,29.8,"B1",0.0936,"CONTROL"
37,64798.4,29.8,"B2",0.4521,"DH5A"
37,64798.4,29.8,"B3",0.1178,"DRAD"
37,64798.4,29.8,"B4",0.2835,"CM1"
37,64798.4,29.8,"B5",0.3242,"1FH2"
37,64798.4,29.8,"B6",0.4549,"1F5"
37,64798.4,29.8,"B7",0.3214,"1F1"
37,64798.4,29.8,"C1",0.0912,"CONTROL"
37,64798.4,29.8,"C2",0.452,"DH5A"
37,64798.4,29.8,"C3",0.1155,"DRAD"
37,64798.4,29.8,"C4",0.2914,"CM1"
37,64798.4,29.8,"C5",0.2816,"1FH2"
37,64798.4,29.8,"C6",0.4448,"1F5"
37,64798.4,29.8,"C7",0.3583,"1F1"
37,64798.4,29.8,"D1",0.0945,"CONTROL"
37,64798.4,29.8,"D2",0.4366,"DH5A"
37,64798.4,29.8,"D3",0.1144,"DRAD"
37,64798.4,29.8,"D4",0.2901,"CM1"
37,64798.4,29.8,"D5",0.3105,"1FH2"
37,64798.4,29.8,"D6",0.4302,"1F5"
37,64798.4,29.8,"D7",0.311,"1F1"
37,64798.4,29.8,"E1",0.0943,"CONTROL"
37,64798.4,29.8,"E2",0.4467,"DH5A"
37,64798.4,29.8,"E3",0.1151,"DRAD"
37,64798.4,29.8,"E4",0.3597,"CM1"
37,64798.4,29.8,"E5",0.3397,"1FH2"
37,64798.4,29.8,"E6",0.4203,"1F5"
37,64798.4,29.8,"E7",0.3777,"1F1"
37,64798.4,29.8,"F1",0.0914,"CONTROL"
37,64798.4,29.8,"F2",0.4335,"DH5A"
37,64798.4,29.8,"F3",0.2724,"DRAD"
37,64798.4,29.8,"F4",0.2738,"CM1"
37,64798.4,29.8,"F5",0.312,"1FH2"
37,64798.4,29.8,"F6",0.4098,"1F5"
37,64798.4,29.8,"F7",0.4178,"1F1"
37,64798.4,29.8,"G1",0.0924,"CONTROL"
37,64798.4,29.8,"G2",0.4567,"DH5A"
37,64798.4,29.8,"G3",0.1124,"DRAD"
37,64798.4,29.8,"G4",0.2992,"CM1"
37,64798.4,29.8,"G5",0.3412,"1FH2"
37,64798.4,29.8,"G6",0.4518,"1F5"
37,64798.4,29.8,"G7",0.3035,"1F1"
37,64798.4,29.8,"H1",0.0945,"CONTROL"
37,64798.4,29.8,"H2",0.4969,"DH5A"
37,64798.4,29.8,"H3",0.116,"DRAD"
37,64798.4,29.8,"H4",0.2772,"CM1"
37,64798.4,29.8,"H5",0.3189,"1FH2"
37,64798.4,29.8,"H6",0.5358,"1F5"
38,66598.4,30,"A1",0.0951,"CONTROL"
38,66598.4,30,"A2",0.4774,"DH5A"
38,66598.4,30,"A3",0.1142,"DRAD"
38,66598.4,30,"A4",0.2775,"CM1"
38,66598.4,30,"A5",0.3386,"1FH2"
38,66598.4,30,"A6",0.5287,"1F5"
38,66598.4,30,"A7",0.4479,"1F1"
38,66598.4,30,"B1",0.0942,"CONTROL"
38,66598.4,30,"B2",0.4596,"DH5A"
38,66598.4,30,"B3",0.1201,"DRAD"
38,66598.4,30,"B4",0.2859,"CM1"
38,66598.4,30,"B5",0.3259,"1FH2"
38,66598.4,30,"B6",0.4564,"1F5"
38,66598.4,30,"B7",0.3253,"1F1"
38,66598.4,30,"C1",0.0909,"CONTROL"
38,66598.4,30,"C2",0.4605,"DH5A"
38,66598.4,30,"C3",0.1173,"DRAD"
38,66598.4,30,"C4",0.2931,"CM1"
38,66598.4,30,"C5",0.2771,"1FH2"
38,66598.4,30,"C6",0.4427,"1F5"
38,66598.4,30,"C7",0.3607,"1F1"
38,66598.4,30,"D1",0.0947,"CONTROL"
38,66598.4,30,"D2",0.4463,"DH5A"
38,66598.4,30,"D3",0.1157,"DRAD"
38,66598.4,30,"D4",0.291,"CM1"
38,66598.4,30,"D5",0.3083,"1FH2"
38,66598.4,30,"D6",0.4282,"1F5"
38,66598.4,30,"D7",0.3136,"1F1"
38,66598.4,30,"E1",0.0938,"CONTROL"
38,66598.4,30,"E2",0.4572,"DH5A"
38,66598.4,30,"E3",0.1184,"DRAD"
38,66598.4,30,"E4",0.3715,"CM1"
38,66598.4,30,"E5",0.3396,"1FH2"
38,66598.4,30,"E6",0.4173,"1F5"
38,66598.4,30,"E7",0.3911,"1F1"
38,66598.4,30,"F1",0.0922,"CONTROL"
38,66598.4,30,"F2",0.4444,"DH5A"
38,66598.4,30,"F3",0.2851,"DRAD"
38,66598.4,30,"F4",0.2733,"CM1"
38,66598.4,30,"F5",0.3123,"1FH2"
38,66598.4,30,"F6",0.4066,"1F5"
38,66598.4,30,"F7",0.4256,"1F1"
38,66598.4,30,"G1",0.0925,"CONTROL"
38,66598.4,30,"G2",0.4636,"DH5A"
38,66598.4,30,"G3",0.114,"DRAD"
38,66598.4,30,"G4",0.2987,"CM1"
38,66598.4,30,"G5",0.3346,"1FH2"
38,66598.4,30,"G6",0.4558,"1F5"
38,66598.4,30,"G7",0.3051,"1F1"
38,66598.4,30,"H1",0.0947,"CONTROL"
38,66598.4,30,"H2",0.5096,"DH5A"
38,66598.4,30,"H3",0.1175,"DRAD"
38,66598.4,30,"H4",0.2777,"CM1"
38,66598.4,30,"H5",0.3188,"1FH2"
38,66598.4,30,"H6",0.5393,"1F5"
39,68398.4,30,"A1",0.0952,"CONTROL"
39,68398.4,30,"A2",0.4855,"DH5A"
39,68398.4,30,"A3",0.1159,"DRAD"
39,68398.4,30,"A4",0.2799,"CM1"
39,68398.4,30,"A5",0.3413,"1FH2"
39,68398.4,30,"A6",0.5334,"1F5"
39,68398.4,30,"A7",0.4528,"1F1"
39,68398.4,30,"B1",0.0934,"CONTROL"
39,68398.4,30,"B2",0.4687,"DH5A"
39,68398.4,30,"B3",0.1213,"DRAD"
39,68398.4,30,"B4",0.2884,"CM1"
39,68398.4,30,"B5",0.3301,"1FH2"
39,68398.4,30,"B6",0.4597,"1F5"
39,68398.4,30,"B7",0.3307,"1F1"
39,68398.4,30,"C1",0.0906,"CONTROL"
39,68398.4,30,"C2",0.4708,"DH5A"
39,68398.4,30,"C3",0.1194,"DRAD"
39,68398.4,30,"C4",0.2948,"CM1"
39,68398.4,30,"C5",0.2804,"1FH2"
39,68398.4,30,"C6",0.4416,"1F5"
39,68398.4,30,"C7",0.3646,"1F1"
39,68398.4,30,"D1",0.0945,"CONTROL"
39,68398.4,30,"D2",0.4564,"DH5A"
39,68398.4,30,"D3",0.1172,"DRAD"
39,68398.4,30,"D4",0.2926,"CM1"
39,68398.4,30,"D5",0.3045,"1FH2"
39,68398.4,30,"D6",0.4256,"1F5"
39,68398.4,30,"D7",0.3141,"1F1"
39,68398.4,30,"E1",0.0949,"CONTROL"
39,68398.4,30,"E2",0.4674,"DH5A"
39,68398.4,30,"E3",0.1234,"DRAD"
39,68398.4,30,"E4",0.384,"CM1"
39,68398.4,30,"E5",0.3387,"1FH2"
39,68398.4,30,"E6",0.4169,"1F5"
39,68398.4,30,"E7",0.4023,"1F1"
39,68398.4,30,"F1",0.0921,"CONTROL"
39,68398.4,30,"F2",0.4545,"DH5A"
39,68398.4,30,"F3",0.2991,"DRAD"
39,68398.4,30,"F4",0.2745,"CM1"
39,68398.4,30,"F5",0.3156,"1FH2"
39,68398.4,30,"F6",0.4037,"1F5"
39,68398.4,30,"F7",0.4311,"1F1"
39,68398.4,30,"G1",0.0925,"CONTROL"
39,68398.4,30,"G2",0.4748,"DH5A"
39,68398.4,30,"G3",0.1156,"DRAD"
39,68398.4,30,"G4",0.3034,"CM1"
39,68398.4,30,"G5",0.335,"1FH2"
39,68398.4,30,"G6",0.4624,"1F5"
39,68398.4,30,"G7",0.3052,"1F1"
39,68398.4,30,"H1",0.0944,"CONTROL"
39,68398.4,30,"H2",0.5188,"DH5A"
39,68398.4,30,"H3",0.1193,"DRAD"
39,68398.4,30,"H4",0.2743,"CM1"
39,68398.4,30,"H5",0.3197,"1FH2"
39,68398.4,30,"H6",0.5385,"1F5"
40,70198.3,30,"A1",0.0952,"CONTROL"
40,70198.3,30,"A2",0.4987,"DH5A"
40,70198.3,30,"A3",0.1178,"DRAD"
40,70198.3,30,"A4",0.2833,"CM1"
40,70198.3,30,"A5",0.3416,"1FH2"
40,70198.3,30,"A6",0.5412,"1F5"
40,70198.3,30,"A7",0.4689,"1F1"
40,70198.3,30,"B1",0.0937,"CONTROL"
40,70198.3,30,"B2",0.4796,"DH5A"
40,70198.3,30,"B3",0.1239,"DRAD"
40,70198.3,30,"B4",0.2912,"CM1"
40,70198.3,30,"B5",0.3229,"1FH2"
40,70198.3,30,"B6",0.4653,"1F5"
40,70198.3,30,"B7",0.3304,"1F1"
40,70198.3,30,"C1",0.0913,"CONTROL"
40,70198.3,30,"C2",0.4816,"DH5A"
40,70198.3,30,"C3",0.1217,"DRAD"
40,70198.3,30,"C4",0.2962,"CM1"
40,70198.3,30,"C5",0.286,"1FH2"
40,70198.3,30,"C6",0.4389,"1F5"
40,70198.3,30,"C7",0.3671,"1F1"
40,70198.3,30,"D1",0.0948,"CONTROL"
40,70198.3,30,"D2",0.4666,"DH5A"
40,70198.3,30,"D3",0.1199,"DRAD"
40,70198.3,30,"D4",0.2953,"CM1"
40,70198.3,30,"D5",0.3038,"1FH2"
40,70198.3,30,"D6",0.4248,"1F5"
40,70198.3,30,"D7",0.3164,"1F1"
40,70198.3,30,"E1",0.094,"CONTROL"
40,70198.3,30,"E2",0.4787,"DH5A"
40,70198.3,30,"E3",0.1291,"DRAD"
40,70198.3,30,"E4",0.3936,"CM1"
40,70198.3,30,"E5",0.3394,"1FH2"
40,70198.3,30,"E6",0.4136,"1F5"
40,70198.3,30,"E7",0.4123,"1F1"
40,70198.3,30,"F1",0.092,"CONTROL"
40,70198.3,30,"F2",0.465,"DH5A"
40,70198.3,30,"F3",0.3125,"DRAD"
40,70198.3,30,"F4",0.2757,"CM1"
40,70198.3,30,"F5",0.3177,"1FH2"
40,70198.3,30,"F6",0.4006,"1F5"
40,70198.3,30,"F7",0.443,"1F1"
40,70198.3,30,"G1",0.0924,"CONTROL"
40,70198.3,30,"G2",0.4825,"DH5A"
40,70198.3,30,"G3",0.1174,"DRAD"
40,70198.3,30,"G4",0.3016,"CM1"
40,70198.3,30,"G5",0.3365,"1FH2"
40,70198.3,30,"G6",0.4677,"1F5"
40,70198.3,30,"G7",0.3067,"1F1"
40,70198.3,30,"H1",0.0946,"CONTROL"
40,70198.3,30,"H2",0.5294,"DH5A"
40,70198.3,30,"H3",0.1212,"DRAD"
40,70198.3,30,"H4",0.279,"CM1"
40,70198.3,30,"H5",0.332,"1FH2"
40,70198.3,30,"H6",0.5481,"1F5"
41,71998.3,30.1,"A1",0.0954,"CONTROL"
41,71998.3,30.1,"A2",0.5091,"DH5A"
41,71998.3,30.1,"A3",0.1196,"DRAD"
41,71998.3,30.1,"A4",0.2857,"CM1"
41,71998.3,30.1,"A5",0.3336,"1FH2"
41,71998.3,30.1,"A6",0.5496,"1F5"
41,71998.3,30.1,"A7",0.4814,"1F1"
41,71998.3,30.1,"B1",0.094,"CONTROL"
41,71998.3,30.1,"B2",0.4883,"DH5A"
41,71998.3,30.1,"B3",0.126,"DRAD"
41,71998.3,30.1,"B4",0.2933,"CM1"
41,71998.3,30.1,"B5",0.3252,"1FH2"
41,71998.3,30.1,"B6",0.4721,"1F5"
41,71998.3,30.1,"B7",0.3306,"1F1"
41,71998.3,30.1,"C1",0.0905,"CONTROL"
41,71998.3,30.1,"C2",0.489,"DH5A"
41,71998.3,30.1,"C3",0.1238,"DRAD"
41,71998.3,30.1,"C4",0.2972,"CM1"
41,71998.3,30.1,"C5",0.2903,"1FH2"
41,71998.3,30.1,"C6",0.4382,"1F5"
41,71998.3,30.1,"C7",0.3684,"1F1"
41,71998.3,30.1,"D1",0.0941,"CONTROL"
41,71998.3,30.1,"D2",0.4756,"DH5A"
41,71998.3,30.1,"D3",0.1214,"DRAD"
41,71998.3,30.1,"D4",0.2976,"CM1"
41,71998.3,30.1,"D5",0.3059,"1FH2"
41,71998.3,30.1,"D6",0.4224,"1F5"
41,71998.3,30.1,"D7",0.317,"1F1"
41,71998.3,30.1,"E1",0.0942,"CONTROL"
41,71998.3,30.1,"E2",0.4887,"DH5A"
41,71998.3,30.1,"E3",0.135,"DRAD"
41,71998.3,30.1,"E4",0.4032,"CM1"
41,71998.3,30.1,"E5",0.3424,"1FH2"
41,71998.3,30.1,"E6",0.412,"1F5"
41,71998.3,30.1,"E7",0.4236,"1F1"
41,71998.3,30.1,"F1",0.0921,"CONTROL"
41,71998.3,30.1,"F2",0.4757,"DH5A"
41,71998.3,30.1,"F3",0.3265,"DRAD"
41,71998.3,30.1,"F4",0.2765,"CM1"
41,71998.3,30.1,"F5",0.3208,"1FH2"
